DATE,BTC_USD,USD_NOK,BTC_NOK,SOURCE
2013-11-19,645.71675,6.0943,4033.571379,MtGox
2013-11-20,638.0,6.0826,3977.71627,MtGox
2013-11-21,765.10001,6.0915,4777.121879,MtGox
2013-11-22,802.0,6.0708,4990.50114,MtGox
2013-11-23,832.524,6.0708,5180.438867,MtGox
2013-11-24,795.0,6.0708,4946.94315,MtGox
2013-11-25,830.0,6.1236,5209.6527,MtGox
2013-11-26,970.0,6.1036,6068.5043,MtGox
2013-11-27,1080.0,6.0702,6719.7114,MtGox
2013-11-28,1101.47497,6.0889,6874.440218,MtGox
2013-11-29,1206.97761,6.1127,7562.339338,MtGox
2013-11-30,1205.8,6.1127,7554.961001,MtGox
2013-12-01,1004.42392,6.1127,6293.235648,MtGox
2013-12-02,1096.63251,6.1388,6900.307844,MtGox
2013-12-03,1155.0,6.1055,7228.148812,MtGox
2013-12-04,1237.955,6.1143,7758.458963,MtGox
2013-12-05,1106.4345,6.1818,7010.750712,MtGox
2013-12-06,845.0,6.1738,5347.282525,MtGox
2013-12-07,696.99999,6.1738,4410.717002,MtGox
2013-12-08,804.00001,6.1738,5087.828643,MtGox
2013-12-09,918.99,6.1423,5785.830084,MtGox
2013-12-10,1033.975,6.1102,6475.738896,MtGox
2013-12-11,920.0,6.1172,5768.5196,MtGox
2013-12-12,899.9999,6.1535,5676.603119,MtGox
2013-12-13,936.87547,6.1849,5939.343122,MtGox
2013-12-14,908.98998,6.1849,5762.56243,MtGox
2013-12-15,920.0,6.1849,5832.3607,MtGox
2013-12-16,760.0,6.1226,4769.5054,MtGox
2013-12-17,715.0,6.1532,4509.52645,MtGox
2013-12-18,541.00001,6.0946,3379.608127,MtGox
2013-12-19,731.98999,6.1338,4602.127206,MtGox
2013-12-20,650.0,6.1633,4106.298625,MtGox
2013-12-21,640.5,6.1633,4046.283491,MtGox
2013-12-22,639.48,6.1633,4039.839761,MtGox
2013-12-23,713.34506,6.1287,4481.174816,MtGox
2013-12-24,702.8,6.1287,4414.931619,MtGox
2013-12-25,707.3,6.1287,4443.200248,MtGox
2013-12-26,802.11,6.1287,5038.788846,MtGox
2013-12-27,803.23,6.1152,5034.709898,MtGox
2013-12-28,762.005,6.1152,4776.3083,MtGox
2013-12-29,785.00501,6.1152,4920.474203,MtGox
2013-12-30,804.87996,6.113,5043.236975,MtGox
2013-12-31,806.00503,6.0837,5026.080121,MtGox
2014-01-01,754.9,6.0837,4707.399758,Bitstamp
2014-01-02,784.19,6.1521,4945.025681,Bitstamp
2014-01-03,809.4,6.1306,5086.160331,Bitstamp
2014-01-04,828.79,6.1306,5208.004473,Bitstamp
2014-01-05,905.0,6.1306,5686.897825,Bitstamp
2014-01-06,919.24,6.1682,5811.807572,Bitstamp
2014-01-07,785.0,6.1469,4945.949412,Bitstamp
2014-01-08,823.45,6.1873,5222.30549,Bitstamp
2014-01-09,824.76,6.1765,5221.483394,Bitstamp
2014-01-10,852.61,6.1842,5404.528531,Bitstamp
2014-01-11,896.59,6.1842,5683.309175,Bitstamp
2014-01-12,844.05,6.1842,5350.26836,Bitstamp
2014-01-13,823.0,6.1242,5166.222015,Bitstamp
2014-01-14,815.99,6.0979,5100.221057,Bitstamp
2014-01-15,841.14,6.1138,5271.125775,Bitstamp
2014-01-16,814.4,6.1697,5150.218772,Bitstamp
2014-01-17,797.2,6.1687,5040.629831,Bitstamp
2014-01-18,810.0,6.1687,5121.563175,Bitstamp
2014-01-19,842.07,6.1687,5324.339139,Bitstamp
2014-01-20,826.02,6.1754,5228.529006,Bitstamp
2014-01-21,824.89,6.1896,5233.382623,Bitstamp
2014-01-22,819.2,6.1665,5177.88672,Bitstamp
2014-01-23,812.0,6.1093,5084.77039,Bitstamp
2014-01-24,780.0,6.131,4901.7345,Bitstamp
2014-01-25,806.8,6.131,5070.15307,Bitstamp
2014-01-26,814.75,6.131,5120.113056,Bitstamp
2014-01-27,751.95,6.1781,4761.762852,Bitstamp
2014-01-28,788.0,6.158,4973.8166,Bitstamp
2014-01-29,794.21,6.2008,5047.855802,Bitstamp
2014-01-30,799.99,6.2384,5115.424056,Bitstamp
2014-01-31,803.0,6.297,5182.903275,Bitstamp
2014-02-01,813.23,6.297,5248.932043,Bitstamp
2014-02-02,814.99,6.297,5260.291831,Bitstamp
2014-02-03,808.5,6.262,5189.397675,Bitstamp
2014-02-04,802.99,6.3022,5187.118667,Bitstamp
2014-02-05,782.33,6.2453,5008.032688,Bitstamp
2014-02-06,763.99,6.2245,4874.342149,Bitstamp
2014-02-07,705.01,6.1971,4478.242908,Bitstamp
2014-02-08,680.49,6.1971,4322.491193,Bitstamp
2014-02-09,687.37,6.1971,4366.193143,Bitstamp
2014-02-10,687.81,6.1285,4320.624675,Bitstamp
2014-02-11,675.1,6.1187,4234.002729,Bitstamp
2014-02-12,651.99,6.1387,4102.430288,Bitstamp
2014-02-13,604.11,6.0962,3774.844767,Bitstamp
2014-02-14,669.0,6.0954,4179.768165,Bitstamp
2014-02-15,655.83,6.0954,4097.484837,Bitstamp
2014-02-16,621.0,6.0954,3879.874485,Bitstamp
2014-02-17,633.66,6.0734,3944.68241,Bitstamp
2014-02-18,627.7,6.076,3909.25283,Bitstamp
2014-02-19,623.01,6.052,3864.717933,Bitstamp
2014-02-20,561.86,6.1013,3513.778328,Bitstamp
2014-02-21,581.35,6.1042,3637.393587,Bitstamp
2014-02-22,610.88,6.1042,3822.157038,Bitstamp
2014-02-23,610.09,6.1042,3817.214162,Bitstamp
2014-02-24,535.49,6.0269,3308.028298,Bitstamp
2014-02-25,535.0,6.0259,3304.452912,Bitstamp
2014-02-26,585.24,6.052,3630.419292,Bitstamp
2014-02-27,583.0,6.0585,3620.408137,Bitstamp
2014-02-28,551.89,5.9907,3388.862609,Bitstamp
2014-03-01,567.48,5.9907,3484.592497,Bitstamp
2014-03-02,566.24,5.9907,3476.978317,Bitstamp
2014-03-03,677.69,6.0412,4196.412349,Bitstamp
2014-03-04,673.0,5.9911,4132.810558,Bitstamp
2014-03-05,669.99,5.9937,4116.11204,Bitstamp
2014-03-06,669.57,5.9851,4107.629492,Bitstamp
2014-03-07,632.79,5.958,3864.41689,Bitstamp
2014-03-08,620.0,5.958,3786.309,Bitstamp
2014-03-09,640.0,5.958,3908.448,Bitstamp
2014-03-10,629.39,5.9664,3849.072308,Bitstamp
2014-03-11,632.1,5.9484,3853.983231,Bitstamp
2014-03-12,634.95,5.9675,3883.790728,Bitstamp
2014-03-13,641.01,5.9228,3891.488379,Bitstamp
2014-03-14,630.42,5.9835,3866.421022,Bitstamp
2014-03-15,637.24,5.9835,3908.248678,Bitstamp
2014-03-16,634.99,5.9835,3894.449232,Bitstamp
2014-03-17,621.11,5.9543,3790.732155,Bitstamp
2014-03-18,612.0,5.974,3747.4902,Bitstamp
2014-03-19,611.2,5.9782,3745.222736,Bitstamp
2014-03-20,587.98,6.0823,3665.677523,Bitstamp
2014-03-21,570.0,6.0737,3548.559225,Bitstamp
2014-03-22,565.31,6.0737,3519.361431,Bitstamp
2014-03-23,561.0,6.0737,3492.529342,Bitstamp
2014-03-24,585.99,6.0618,3640.958037,Bitstamp
2014-03-25,583.77,6.0483,3619.086493,Bitstamp
2014-03-26,581.49,6.0416,3600.958234,Bitstamp
2014-03-27,475.0,6.0078,2925.047625,Bitstamp
2014-03-28,502.01,5.9928,3083.656666,Bitstamp
2014-03-29,491.99,5.9928,3022.107614,Bitstamp
2014-03-30,460.0,5.9928,2825.6052,Bitstamp
2014-03-31,454.83,5.9871,2791.19051,Bitstamp
2014-04-01,478.98,5.9659,2928.985452,Bitstamp
2014-04-02,439.0,5.9551,2679.646122,Bitstamp
2014-04-03,451.03,5.9763,2762.877854,Bitstamp
2014-04-04,452.2,5.9945,2778.480722,Bitstamp
2014-04-05,464.8,5.9945,2855.89969,Bitstamp
2014-04-06,456.27,5.9945,2803.488278,Bitstamp
2014-04-07,447.11,6.0049,2751.97211,Bitstamp
2014-04-08,453.57,5.9794,2779.878369,Bitstamp
2014-04-09,441.69,5.9588,2697.740931,Bitstamp
